type, lepton.pt(), lepton.eta(), lepton.phi(), b_jet.pt(), b_jet.eta(), b_jet.phi(), etmiss.et(), etmiss.phi(), InvMass, TransMass, lepton.isTruth()
1, 2.376811e+02, 8.504278e-01, -2.704650e+00, 3.358430e+01, 1.830701e-01, -3.032332e+00, 2.035181e+02, -2.549840e+00, 6.960885e+01, 3.401460e+01, 1
1, 6.980696e+01, 1.816235e+00, 2.605123e+00, 5.633034e+01, 1.351843e+00, 2.139312e+00, 7.004609e+01, 9.610686e-01, 4.362222e+01, 1.024460e+02, 1
1, 6.977695e+01, -5.555441e-01, -2.946230e+00, 1.744396e+02, -1.271105e+00, 2.709068e+00, 2.338359e+02, 3.097083e+00, 1.079085e+02, 3.056673e+01, 1
1, 2.062701e+02, -1.427457e+00, 6.946175e-02, 4.751830e+01, 1.914824e+00, 6.519359e-01, 5.760364e+01, -6.161678e-01, 5.112885e+02, 7.328120e+01, 1
1, 4.659016e+01, -1.328613e+00, -2.822941e+00, 7.462301e+02, -6.789739e-01, -2.932988e+00, 9.855489e+01, -2.720134e+00, 1.386716e+02, 6.963327e+00, 1
1, 2.004514e+02, -1.134804e+00, -3.679374e-01, 3.576163e+02, -7.540743e-01, -6.359333e-02, 4.121733e+02, -2.301292e-01, 1.345017e+02, 3.958000e+01, 1
1, 2.510328e+02, 1.169078e+00, 1.327963e-01, 1.301352e+02, -1.589492e+00, -2.257281e+00, 7.722483e+01, -5.072185e-01, 7.521799e+02, 8.759836e+01, 1
1, 3.815286e+01, -9.337763e-01, 5.226470e-01, 4.370357e+01, -2.037585e-01, 9.011594e-01, 5.498314e+01, -9.931598e-01, 3.636204e+01, 6.296773e+01, 1
1, 4.193579e+02, 4.544603e-01, -2.306386e+00, 2.841285e+01, -1.442869e+00, -4.697916e-01, 2.025103e+02, -2.230881e+00, 2.961298e+02, 2.199821e+01, 1
1, 6.470352e+01, -2.302488e-01, -1.683200e+00, 2.199386e+02, 2.740980e-01, -2.073436e+00, 1.995154e+02, -2.390661e+00, 7.870686e+01, 7.871546e+01, 1
1, 1.829737e+02, -1.167249e+00, -1.466287e+00, 4.878424e+02, 1.447740e+00, 1.454291e+00, 2.335446e+02, -1.140734e+00, 1.188745e+03, 6.700095e+01, 1
1, 3.567195e+02, -9.414621e-01, 2.554889e+00, 4.201896e+02, -1.385696e+00, -4.080324e-01, 3.062335e+02, 2.449113e+00, 7.915926e+02, 3.494440e+01, 1
1, 7.117916e+01, -9.834108e-01, 1.070153e+00, 3.294624e+02, -2.224956e-01, -3.100156e+00, 1.898490e+02, 1.574445e+00, 2.924619e+02, 5.800310e+01, 1
1, 3.987522e+01, -2.036000e+00, 2.521292e+00, 4.494017e+02, -1.056083e+00, 2.450851e+00, 4.708327e+01, 2.527468e+00, 1.507643e+02, 2.675824e-01, 1
1, 1.166248e+02, -3.236795e-01, 2.856708e+00, 1.441430e+02, 1.072156e-01, 2.576244e+00, 5.222940e+02, 2.587803e+00, 6.915674e+01, 6.616716e+01, 1
1, 2.184263e+02, -7.269896e-01, 7.885682e-01, 5.211491e+01, -1.129074e+00, -1.662116e+00, 9.383363e+01, 8.729675e-01, 2.066856e+02, 1.207930e+01, 1
1, 1.227124e+02, 2.326621e+00, -6.278074e-01, 4.416969e+01, 1.134171e+00, -1.283650e+00, 1.402428e+02, -8.099664e-01, 1.083382e+02, 2.386352e+01, 1
1, 6.586002e+01, 7.983948e-01, 2.426528e+00, 7.443716e+01, -5.629404e-01, -1.479062e+00, 3.266007e+01, 2.850778e-01, 1.670504e+02, 8.139927e+01, 1
1, 3.003907e+01, 2.043610e+00, 1.431545e+00, 4.116897e+02, 1.086946e+00, 7.035539e-01, 2.021139e+02, 1.050721e+00, 1.411455e+02, 2.949432e+01, 1
1, 4.043166e+02, 2.412366e-01, 1.008320e-01, 6.528000e+01, 5.169531e-01, -3.906751e-01, 1.675684e+02, 3.916366e-01, 9.542738e+01, 7.542695e+01, 1
1, 2.954082e+02, -1.299199e+00, 2.638637e-01, 3.055581e+01, 1.420179e+00, 3.061773e+00, 1.646874e+02, -4.654742e-02, 3.936889e+02, 6.819205e+01, 1
1, 4.275340e+01, 1.605405e+00, 1.777978e+00, 6.632239e+01, -1.799798e-01, -1.742987e+00, 4.142262e+01, -1.070721e-01, 1.517947e+02, 6.809365e+01, 1
1, 4.054481e+02, -1.228835e+00, -1.070680e-01, 3.624406e+02, 8.536314e-01, 3.028250e+00, 5.048767e+01, -1.432912e-01, 1.224834e+03, 5.182316e+00, 1
1, 6.028464e+02, 5.639714e-01, -2.949585e+00, 5.567493e+01, 8.928132e-02, -2.601067e+00, 2.391260e+02, -2.937024e+00, 1.129066e+02, 4.769150e+00, 1
1, 5.057303e+01, -1.061120e+00, 1.515991e+00, 1.400279e+02, 1.209083e-01, -1.022828e+00, 4.638819e+02, 1.584227e+00, 1.928285e+02, 1.044945e+01, 1
1, 1.472690e+02, 1.392064e-01, 2.389290e+00, 3.137632e+02, 1.220166e+00, -7.427481e-01, 3.132848e+02, 2.351388e+00, 4.954441e+02, 8.140668e+00, 1
1, 3.770354e+01, 1.931671e+00, -1.708705e+00, 1.453398e+02, -3.948786e-01, 1.364855e+00, 1.757229e+02, -2.216846e+00, 2.606712e+02, 4.091732e+01, 1
1, 5.789467e+02, 6.608602e-02, -2.947637e+00, 7.900321e+01, 8.626679e-02, -2.430046e+00, 6.438851e+02, 3.380685e-01, 1.130845e+02, 1.217938e+03, 1
1, 1.860474e+02, 1.543637e+00, -2.119521e+00, 1.438228e+02, 1.219827e+00, -2.450802e+00, 2.520098e+02, -2.569499e+00, 8.344031e+01, 9.661437e+01, 1
1, 7.061639e+01, -5.019539e-01, -2.502383e+00, 2.405827e+02, -2.153798e-01, -2.176839e+00, 4.478756e+02, -2.611469e+00, 6.151547e+01, 1.939038e+01, 1
1, 1.706638e+02, -1.530408e+00, -3.059468e+00, 2.407582e+02, -1.217381e+00, 2.830969e+00, 1.661989e+02, -3.002700e+00, 1.097818e+02, 9.559298e+00, 1
1, 1.565248e+02, -1.152479e+00, -1.289521e+00, 3.333952e+02, -1.136259e+00, -1.891432e+00, 1.945878e+02, 1.071086e+00, 1.411874e+02, 3.227679e+02, 1
1, 7.405023e+01, 1.060416e+00, -2.143728e+00, 5.175880e+02, 8.922224e-02, 5.468507e-01, 2.265728e+02, -2.499507e+00, 4.330350e+02, 4.584109e+01, 1
1, 4.711839e+02, 1.820736e+00, -1.413189e-01, 6.563636e+01, -6.115029e-01, 2.764469e+00, 1.575829e+02, -9.924146e-01, 6.453132e+02, 2.249782e+02, 1
1, 1.309039e+02, 1.170287e+00, 7.018635e-01, 1.884379e+02, -1.382697e+00, -2.171035e+00, 7.165965e+01, -8.732764e-01, 6.060029e+02, 1.372681e+02, 1
1, 9.112591e+01, -1.535364e+00, -1.432291e+00, 2.530851e+01, -3.916729e-01, 4.852534e-02, 1.252243e+02, -1.289711e+00, 8.770315e+01, 1.521792e+01, 1
1, 4.185116e+01, -9.442351e-01, -2.891426e+00, 2.623145e+02, 1.190201e+00, -1.232729e-01, 2.382395e+02, 2.684222e+00, 3.396105e+02, 6.918525e+01, 1
1, 6.492980e+01, 1.305345e+00, -1.351743e+00, 8.763893e+01, -1.079603e+00, 1.917240e+00, 2.532088e+02, -1.818576e+00, 2.719341e+02, 5.931597e+01, 1
1, 6.824404e+02, 8.013875e-01, 1.131579e+00, 3.264408e+02, -2.694375e-01, -1.806682e+00, 2.147554e+02, -1.911916e+00, 1.080240e+03, 7.647365e+02, 1
1, 3.187967e+02, 4.980602e-01, -1.334430e+00, 4.371080e+01, -5.159022e-02, 1.319784e+00, 1.273143e+02, -7.599021e-01, 2.391405e+02, 1.141609e+02, 1
1, 2.036879e+02, 5.992835e-01, 1.899466e+00, 4.584389e+01, -1.311757e+00, 9.114905e-01, 1.876447e+02, 1.163894e+00, 2.333223e+02, 1.405855e+02, 1
1, 2.281990e+02, -1.610599e+00, -2.218004e+00, 1.864903e+02, 2.031426e+00, 2.811015e+00, 1.191380e+02, -1.784463e+00, 1.264854e+03, 7.092597e+01, 1
1, 1.171057e+02, 4.083951e-01, 2.902710e+00, 6.872745e+01, 1.990760e-01, -2.968454e+00, 3.780847e+02, 2.551065e+00, 4.320187e+01, 7.361197e+01, 1
1, 3.388914e+02, -3.365954e-02, -1.486983e+00, 8.763265e+01, 6.193766e-01, -2.206111e+00, 3.864036e+02, -1.424002e+00, 1.703522e+02, 2.278691e+01, 1
1, 6.015728e+01, 2.670462e-01, -6.532752e-02, 6.253249e+02, -1.389289e+00, -2.615113e+00, 2.861801e+02, 3.647198e-01, 5.279165e+02, 5.599229e+01, 1
1, 3.360860e+02, -1.341920e+00, -1.740921e+00, 1.979335e+02, 1.186334e+00, 1.091516e+00, 1.335977e+02, -2.595111e+00, 9.832587e+02, 1.755475e+02, 1
1, 8.428752e+01, 3.254377e-01, 9.835109e-01, 1.513575e+02, 8.981397e-01, -1.557970e+00, 8.576260e+01, 5.330048e-01, 2.270237e+02, 3.797978e+01, 1
1, 5.590307e+01, 3.282190e-01, -2.560584e-01, 1.125465e+02, -5.147676e-01, 2.038582e+00, 1.851342e+02, -8.635415e-01, 1.625767e+02, 6.085507e+01, 1
1, 3.498204e+01, 1.603297e-01, -2.223875e+00, 1.030273e+02, 1.658147e+00, 8.951833e-01, 1.164956e+02, -9.201970e-01, 1.558620e+02, 7.745421e+01, 1
1, 1.114106e+02, 3.145436e-01, 1.696619e+00, 6.663209e+01, 4.775776e-01, 7.703155e-01, 5.214895e+02, 1.498792e+00, 8.125705e+01, 4.760621e+01, 1
1, 3.519905e+02, 2.983578e-01, -1.486185e+00, 7.122341e+01, 1.563730e+00, 1.306619e+00, 2.269912e+02, -1.906557e+00, 3.785709e+02, 1.179511e+02, 1
1, 7.084252e+01, 1.098384e+00, -2.777519e+00, 1.191841e+02, -1.519842e+00, 9.491426e-01, 2.675187e+02, -2.443019e+00, 3.615960e+02, 4.583453e+01, 1
1, 1.855276e+02, 7.925015e-01, 1.200190e-01, 2.195568e+02, 7.163442e-01, -2.920008e-01, 6.829790e+01, 3.061347e+00, 8.604539e+01, 2.240047e+02, 1
1, 6.408817e+01, -1.824757e+00, 1.695831e+00, 7.756681e+01, -1.353876e+00, 7.326097e-01, 1.073557e+02, 2.627411e+00, 7.426162e+01, 7.450792e+01, 1
1, 3.851337e+01, -1.218888e+00, -1.271217e-01, 1.160144e+02, 4.737050e-01, 2.028995e+00, 2.359046e+02, -3.635326e-01, 1.742716e+02, 2.248173e+01, 1
1, 1.328208e+02, -1.778312e-01, -4.522047e-01, 7.711034e+02, 5.360356e-02, 2.387588e+00, 2.547917e+02, -7.496784e-01, 6.490012e+02, 5.452200e+01, 1
1, 1.183497e+02, -9.862010e-01, -6.238146e-03, 2.713406e+02, -5.972463e-01, -3.275768e-01, 1.165934e+02, -1.334776e-01, 9.761833e+01, 1.493652e+01, 1
1, 5.833169e+02, 1.979202e-01, -2.893685e+00, 2.026208e+02, -1.386993e+00, 3.131528e-01, 1.436242e+02, -2.525747e+00, 9.153700e+02, 1.058981e+02, 1
1, 4.243209e+02, -1.212776e+00, -8.200265e-02, 7.791638e+01, -1.736412e+00, 2.687272e-01, 1.290549e+02, -2.236180e-01, 1.173293e+02, 3.311172e+01, 1
1, 8.246002e+01, 9.869173e-01, 2.281067e+00, 3.233474e+02, 1.122178e+00, 1.767019e+00, 2.962193e+02, -6.744618e-01, 8.917650e+01, 3.112263e+02, 1
1, 2.721058e+02, -4.692437e-01, -2.831402e+00, 3.106545e+02, -1.700023e-01, -2.403644e+00, 5.462529e+01, 2.943321e+00, 1.669287e+02, 6.132481e+01, 1
1, 3.485410e+02, 6.877912e-01, 9.427034e-01, 1.851432e+02, -1.548348e+00, -2.385717e+00, 8.740005e+01, -2.275784e+00, 8.593378e+02, 3.488123e+02, 1
1, 7.355002e+01, -1.581632e+00, 6.129287e-01, 2.416831e+02, 1.816276e+00, -2.953547e+00, 2.676815e+02, 4.001823e-01, 7.521019e+02, 2.979500e+01, 1
1, 1.334142e+02, 4.917703e-01, 5.642375e-01, 2.118349e+02, 5.802443e-01, -2.604444e+00, 2.009623e+02, 2.387640e+00, 3.371486e+02, 2.588903e+02, 1
1, 4.069890e+02, 1.818059e+00, 2.500570e+00, 3.426917e+02, 1.710149e-01, -8.431991e-01, 2.692977e+02, -4.695737e-01, 1.017496e+03, 6.596900e+02, 0
1, 5.673238e+01, -7.248967e-01, 1.433154e+00, 3.441741e+02, -6.133349e-01, 9.679313e-01, 4.792610e+02, 1.000213e+00, 7.092675e+01, 7.083265e+01, 1
1, 1.450814e+02, -1.987202e-01, -5.448786e-01, 5.586424e+02, 1.365722e+00, 1.241076e+00, 9.529239e+01, -1.134226e+00, 6.788183e+02, 6.829719e+01, 1
1, 2.835198e+01, -2.339533e+00, 1.082496e+00, 3.300683e+02, 6.636427e-01, -1.774248e+00, 3.391572e+02, 1.264291e+00, 4.567484e+02, 1.780224e+01, 1
1, 1.583657e+02, 1.482600e+00, 3.060540e+00, 4.833996e+02, 1.218416e+00, -2.862489e+00, 1.342583e+02, -2.846281e+00, 1.290765e+02, 5.455609e+01, 1
1, 2.208566e+02, 8.666333e-01, 5.855937e-02, 5.922070e+01, 9.706894e-01, 2.619009e+00, 6.385084e+02, 1.367181e-01, 2.206537e+02, 2.934308e+01, 1
1, 3.959663e+01, -7.869895e-01, 1.576011e+00, 7.872220e+01, -6.759217e-01, -2.449091e-01, 1.067999e+02, 3.088624e-01, 8.957535e+01, 7.699941e+01, 1
1, 1.561677e+02, 5.054328e-01, 3.074693e+00, 2.121569e+02, 1.117832e+00, -2.931746e+00, 1.324501e+02, 2.307691e+00, 1.320139e+02, 1.076267e+02, 1
1, 9.289309e+01, 1.952079e+00, -2.607945e+00, 4.044301e+02, 1.779462e+00, -2.194500e+00, 2.493835e+02, -2.230527e+00, 9.173223e+01, 5.710413e+01, 1
1, 3.885517e+02, 6.319990e-02, -2.497007e+00, 1.158339e+02, -6.256529e-02, 1.080238e+00, 2.253406e+02, -2.342063e+00, 4.154851e+02, 4.580183e+01, 1
1, 1.254889e+02, 2.207778e+00, 1.373714e+00, 7.937047e+01, -4.773425e-01, -1.243648e+00, 7.948077e+01, 9.701698e-01, 4.055144e+02, 4.002897e+01, 0
1, 5.187003e+01, 6.618685e-01, 2.791056e+00, 9.646848e+01, -6.633092e-01, -9.779325e-01, 4.056312e+02, 2.555680e+00, 1.688894e+02, 3.406297e+01, 1
1, 4.696242e+02, 6.910115e-01, -2.383871e+00, 3.594345e+02, -4.107436e-01, 1.021793e+00, 3.645105e+02, 5.499669e-01, 9.477633e+02, 8.230247e+02, 1
1, 4.146025e+01, -8.035687e-01, 2.848055e+00, 9.912072e+01, -1.967375e+00, -2.627943e+00, 2.731481e+02, -2.619435e+00, 9.479091e+01, 8.441804e+01, 1
1, 1.225030e+02, -9.377074e-01, -3.037011e+00, 2.978891e+02, -4.048828e-01, 3.131249e+00, 2.054597e+02, 2.877926e+00, 1.094961e+02, 5.809271e+01, 1
1, 1.066961e+02, -7.030680e-01, 5.962003e-02, 1.058698e+02, -1.196948e+00, 1.690528e-01, 7.290491e+02, 3.146944e-02, 5.723221e+01, 7.851014e+00, 1
1, 9.075232e+01, 8.207983e-01, -2.280662e+00, 4.837479e+02, 2.051605e-01, -2.314916e+00, 2.720522e+02, 9.005996e-01, 1.331307e+02, 3.141952e+02, 1
1, 1.634045e+02, 1.046686e-01, -1.732054e+00, 8.003840e+01, -6.333351e-01, 1.399698e+00, 4.887716e+01, 2.363920e+00, 2.447743e+02, 1.587702e+02, 1
1, 2.012579e+02, -6.626232e-01, 1.344507e+00, 3.625851e+01, 1.827808e-01, -2.479234e+00, 5.414111e+02, 1.496125e+00, 1.786363e+02, 5.000059e+01, 1
1, 2.947674e+02, -7.835194e-01, -7.644511e-02, 6.102498e+02, 1.339299e+00, 3.013510e+00, 2.642288e+02, -1.691725e-01, 1.379089e+03, 2.586915e+01, 0
1, 5.588322e+01, 1.667084e+00, 3.001999e-01, 1.685411e+02, -5.186253e-01, -1.824972e+00, 9.368232e+01, 2.056297e+00, 3.090333e+02, 1.113538e+02, 1
1, 1.179505e+02, 2.146514e+00, 1.799394e+00, 1.958004e+02, -9.466023e-01, -1.345906e+00, 2.233320e+02, 1.757637e+00, 7.469996e+02, 6.776698e+00, 1
1, 8.738545e+01, -6.401868e-01, -2.125512e+00, 3.367155e+02, -1.203883e+00, 1.611922e+00, 9.644002e+01, 1.114079e+00, 3.439298e+02, 1.833820e+02, 1
1, 1.153090e+02, 1.356370e-01, 1.393046e+00, 5.257392e+02, 3.855452e-01, 1.769140e+00, 1.366913e+02, 1.559544e+00, 1.209329e+02, 2.087890e+01, 1
1, 3.854458e+01, -4.148517e-01, 3.049904e+00, 1.727175e+02, -1.687844e+00, 2.824625e+00, 1.423560e+02, 2.037983e+00, 1.145718e+02, 7.180028e+01, 1
1, 1.471795e+02, -1.543423e+00, -3.076900e+00, 1.017000e+02, -1.476405e+00, 2.632144e+00, 2.763583e+02, -2.903932e+00, 7.534360e+01, 3.484057e+01, 1
1, 3.573652e+02, -9.193859e-01, 1.961148e+00, 2.303543e+02, -5.114390e-01, 1.831451e+00, 2.147908e+02, 2.221333e+00, 1.252926e+02, 7.188202e+01, 1
1, 1.775522e+02, -1.449284e+00, -1.462636e+00, 2.396669e+02, -1.442923e+00, -1.904398e+00, 1.843971e+02, -1.465681e+00, 9.412240e+01, 5.509407e-01, 1
1, 2.987847e+01, -8.454703e-01, -1.869361e+00, 6.279805e+01, 2.992717e-01, 2.165325e+00, 1.070871e+02, -2.265508e+00, 9.509902e+01, 2.226184e+01, 1
1, 5.976951e+01, 1.042920e+00, -1.350244e+00, 3.638637e+01, 1.370309e+00, 2.713892e+00, 7.675316e+02, 2.342569e+00, 8.552625e+01, 4.122020e+02, 1
1, 1.997645e+02, -9.927629e-01, 2.200967e-01, 5.587756e+02, 1.168737e-02, -2.993340e+00, 1.524363e+02, -2.439554e-01, 7.617420e+02, 8.025391e+01, 1
1, 5.192976e+02, -5.891968e-01, -5.538728e-01, 8.762533e+01, -1.913207e-01, -9.571872e-01, 3.639163e+02, -7.751076e-01, 1.227750e+02, 9.597899e+01, 1
1, 1.701717e+02, -3.472687e-01, 2.219765e+00, 1.266315e+02, -3.766908e-01, 2.938047e+00, 4.482822e+02, 2.380893e+00, 1.066690e+02, 4.445493e+01, 1
1, 4.063402e+02, 1.167417e+00, -8.810554e-01, 8.706257e+01, 1.295840e+00, -3.179115e-01, 2.093316e+02, 2.633549e+00, 1.124640e+02, 5.731849e+02, 1
1, 1.113237e+02, 2.140899e+00, 2.699545e+00, 7.851252e+01, 2.420121e+00, -3.140808e+00, 3.207565e+02, 2.917173e+00, 5.024398e+01, 4.104304e+01, 1
1, 5.402968e+01, 1.339350e+00, -4.316261e-01, 1.796186e+02, 1.210611e+00, 4.901215e-01, 1.782874e+02, 2.930878e+00, 8.974806e+01, 1.950976e+02, 1
1, 6.883813e+01, -1.568375e+00, 3.087023e+00, 9.973066e+01, 5.022938e-01, -8.231176e-01, 4.588398e+01, 1.956719e+00, 2.562490e+02, 6.019641e+01, 1
1, 3.879011e+01, -2.195833e+00, -6.586280e-01, 1.844233e+02, 1.551712e+00, -2.705353e+00, 7.348782e+01, 6.646206e-01, 5.578503e+02, 6.560680e+01, 1
1, 1.738336e+02, 4.482076e-01, -2.501211e+00, 5.810507e+01, 1.164732e+00, 2.816012e+00, 4.770914e+01, -5.046223e-01, 1.198901e+02, 1.530947e+02, 1
1, 3.179018e+01, 2.098052e+00, -7.244980e-01, 5.520283e+02, -4.278663e-01, -3.104980e+00, 6.835755e+01, 2.259049e+00, 4.991822e+02, 9.294206e+01, 1
1, 8.141186e+01, -3.061614e-01, -3.115239e+00, 1.209059e+02, -1.109339e+00, 3.021224e+00, 7.481045e+01, -1.555836e+00, 8.519439e+01, 1.097367e+02, 1
1, 4.795090e+01, 9.384434e-01, 2.609098e+00, 5.079548e+01, 1.542693e+00, 1.195565e+00, 2.405553e+02, 1.713428e+00, 7.164810e+01, 9.301200e+01, 1
1, 2.963253e+02, 5.577170e-01, 1.341804e+00, 2.097694e+02, -1.026174e+00, -1.968183e+00, 3.325418e+02, 1.599987e+00, 6.632289e+02, 8.082186e+01, 1
1, 7.013328e+01, 6.656955e-01, 8.959833e-01, 1.124579e+02, 5.810683e-01, -5.368741e-01, 8.090441e+01, -1.181742e-01, 1.180749e+02, 7.316103e+01, 1
1, 4.470564e+01, -2.231399e+00, 1.590863e+00, 1.560071e+02, -1.397835e+00, 1.697187e+00, 9.164719e+01, 8.152610e-01, 7.507069e+01, 4.841041e+01, 1
1, 8.093708e+01, 1.354605e+00, 6.878559e-01, 1.189644e+02, 1.268625e+00, -2.619791e-01, 2.531675e+02, 1.056882e-01, 9.669795e+01, 8.216285e+01, 1
1, 7.026302e+01, 2.268109e+00, -5.675374e-01, 6.815387e+01, -1.378979e+00, 1.553372e+00, 6.981820e+01, -1.856697e+00, 4.347909e+02, 8.416914e+01, 1
1, 1.018623e+02, -1.476231e+00, 2.543155e+00, 1.572746e+02, -1.163400e+00, 1.698128e+00, 9.378527e+01, 1.867008e+00, 1.133768e+02, 6.483511e+01, 1
1, 9.151673e+01, 4.718351e-01, 9.262540e-01, 1.204078e+02, -1.565732e+00, -3.034901e+00, 1.512006e+02, 4.962371e-01, 3.185456e+02, 5.019509e+01, 1
1, 4.565733e+02, -7.980087e-01, 2.358460e-01, 5.626220e+01, -4.244203e-01, 8.195646e-01, 1.222262e+02, 3.036776e-01, 1.129651e+02, 1.602089e+01, 1
1, 5.047817e+02, 5.755422e-01, 1.321330e+00, 1.161850e+02, 2.335922e-01, 8.389511e-01, 2.479428e+02, -2.120728e+00, 1.476461e+02, 6.995811e+02, 1
1, 1.438180e+02, 1.237903e+00, -2.080680e+00, 1.767742e+02, 1.079291e+00, -2.663814e+00, 4.806453e+02, -2.357719e+00, 1.036138e+02, 7.260568e+01, 1
1, 1.081694e+02, 1.249065e+00, -4.019526e-02, 1.139788e+02, 1.433247e+00, -8.336527e-01, 5.474382e+01, -3.381186e-01, 8.980869e+01, 2.284109e+01, 1
1, 7.066814e+01, 8.110167e-01, -1.286056e+00, 3.901770e+01, -1.508816e+00, -8.349671e-02, 5.035471e+01, 1.225158e+00, 1.625788e+02, 1.134286e+02, 1
1, 1.496313e+02, -4.512277e-01, 3.116299e+00, 1.889968e+02, -7.000739e-02, -2.642101e+00, 3.910698e+01, -1.875885e+00, 1.094494e+02, 9.203971e+01, 1
1, 3.826896e+01, -3.424162e-01, -1.231925e+00, 5.754129e+02, 1.595029e-01, -5.021787e-01, 1.706048e+02, -3.416256e-01, 1.387939e+02, 6.958502e+01, 1
1, 6.263974e+01, 4.716407e-01, 5.988486e-01, 8.625271e+02, 5.065516e-01, -3.093167e+00, 5.336257e+02, 1.217799e-01, 4.502448e+02, 8.639688e+01, 1
1, 1.105538e+02, 5.377990e-03, -1.616634e+00, 1.200309e+02, 1.498915e-01, -1.156742e+00, 2.283770e+02, -1.652321e+00, 5.792849e+01, 5.670236e+00, 1
1, 2.980730e+02, -5.833985e-01, 2.074421e+00, 6.960340e+02, 8.013934e-01, -9.895856e-01, 3.156135e+02, 2.060116e+00, 1.142753e+03, 4.387744e+00, 1
1, 2.078871e+02, 4.599024e-01, 2.286337e+00, 5.653486e+01, 1.879587e-02, 2.901296e+00, 1.912652e+02, 2.656553e+00, 8.523663e+01, 7.340131e+01, 1
1, 1.688590e+02, 6.502997e-01, 7.482358e-01, 1.126461e+02, 1.440113e+00, 9.704734e-01, 2.372242e+02, 1.060917e+00, 1.169692e+02, 6.232648e+01, 1
1, 1.611309e+02, 1.113181e+00, 2.906418e+00, 5.060179e+02, 7.176409e-01, 2.684772e+00, 2.922874e+02, 2.953581e+00, 1.457859e+02, 1.023414e+01, 1
1, 1.964976e+02, -1.046531e+00, 2.442123e+00, 3.384630e+02, -8.770370e-01, 1.974914e+00, 2.091870e+02, 1.954914e+00, 1.305936e+02, 9.780416e+01, 1
1, 1.119414e+02, -1.649602e+00, -2.791327e+00, 8.812911e+01, 9.109805e-01, 3.761183e-02, 2.156003e+02, 2.996602e+00, 3.840514e+02, 7.615560e+01, 1
1, 6.064720e+01, 2.328280e+00, 1.358460e+00, 1.853392e+02, -1.548072e+00, -2.371124e+00, 9.237070e+01, 9.128515e-01, 7.495950e+02, 3.307703e+01, 1
1, 1.244606e+02, 4.541638e-01, -1.281813e+00, 2.120741e+02, 9.485726e-02, -1.884211e+00, 2.676909e+02, -1.739479e+00, 1.154374e+02, 8.281036e+01, 1
1, 3.863666e+01, 3.101007e-01, 2.373231e+00, 5.417902e+02, 7.691557e-02, 1.892953e+00, 3.015403e+02, 1.857974e+00, 7.982658e+01, 5.500230e+01, 1
1, 3.946955e+02, 4.429938e-01, 1.875314e+00, 1.602958e+02, 8.499353e-01, 1.877093e+00, 2.866171e+02, -1.475266e+00, 1.054139e+02, 6.690164e+02, 1
1, 1.470534e+02, 9.356256e-01, -1.319707e+00, 6.910498e+01, -1.660526e+00, -2.662721e+00, 3.198934e+02, -1.474824e+00, 3.642901e+02, 3.360953e+01, 1
1, 7.926926e+01, 1.601064e+00, -2.019155e+00, 3.461248e+02, -3.853810e-02, 1.363604e+00, 4.767686e+01, -4.768453e-02, 4.538642e+02, 1.025026e+02, 1
1, 9.131328e+01, 6.989337e-01, 2.045068e+00, 8.617974e+01, -3.830343e-01, 1.457141e+00, 2.593293e+02, 1.967473e+00, 1.140569e+02, 1.193763e+01, 1
1, 9.019094e+01, 1.178012e+00, 3.300031e-01, 1.573139e+02, 1.235693e+00, -3.108234e+00, 5.591871e+02, -2.702447e+00, 2.392498e+02, 4.484800e+02, 1
1, 5.292203e+01, 2.270323e+00, 2.525410e+00, 1.917025e+02, -2.262182e+00, 2.078460e+00, 5.908721e+01, 1.267131e+00, 9.620717e+02, 6.581183e+01, 1
1, 9.256322e+01, 7.715294e-01, -2.327995e+00, 1.708800e+02, -7.250198e-01, 8.785812e-01, 3.837771e+02, -2.769482e+00, 3.266141e+02, 8.253606e+01, 1
1, 6.009181e+01, 1.588909e+00, -5.805632e-01, 1.098182e+02, 1.879458e+00, -1.771713e+00, 2.376058e+02, -1.191521e+00, 9.583215e+01, 7.187397e+01, 1
1, 1.897197e+02, -4.153060e-01, -1.386743e+00, 3.783766e+02, -2.184242e-01, 2.048483e+00, 2.602679e+02, -1.033681e+00, 5.411026e+02, 7.804755e+01, 1
1, 7.740148e+01, 7.072980e-01, 1.583770e+00, 5.609884e+02, 3.920440e-01, 1.096850e+00, 1.126477e+02, 1.227270e+00, 1.240221e+02, 3.311251e+01, 1
1, 3.038323e+02, -1.572392e+00, 1.667369e+00, 8.150553e+01, 1.126584e+00, -2.215916e+00, 1.774050e+02, 1.937827e+00, 6.383059e+02, 6.260024e+01, 1
1, 1.296054e+02, -5.581288e-01, -2.749697e+00, 5.109519e+01, -1.087690e+00, -2.270146e+00, 5.099493e+02, -2.593618e+00, 5.994136e+01, 4.008478e+01, 1
1, 5.132483e+02, 8.262072e-01, 2.572197e+00, 1.367387e+02, 5.573984e-01, -7.208015e-01, 5.505488e+01, 1.231303e+00, 5.342389e+02, 2.088903e+02, 1
1, 1.506469e+02, -2.702982e-01, 3.027460e+00, 1.303981e+02, 9.098547e-02, 2.605765e+00, 3.244742e+02, 3.112610e+00, 8.882060e+01, 1.882018e+01, 1
1, 1.528335e+02, 1.597544e-01, -2.470177e+00, 3.937462e+01, -4.465159e-01, 1.183853e+00, 8.891313e+01, 1.295386e+00, 1.577160e+02, 2.218882e+02, 1
